created_at,description,favourites_count,followers_count,friends_count,id,id_str,listed_count,name,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,screen_name,status,statuses_count,withheld_in_countries,default_profile,geo_enabled,location,url,verified,default_profile_image,protected
Tue Nov 01 10:44:53 +0000 2011,"Époux, père, et maire dvd des Sables d’Olonne #VendeeGlobe, Officier Réserve citoyenne de la Marine, Pdt délégué Asso Nationale des Élus du Littoral #ANEL",12723.0,8625.0,1749.0,402626426,402626426,184.0,Yannick MOREAU ن,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/402626426/1656079657,http://pbs.twimg.com/profile_images/1457660157429698563/Mg9O7-Kf_normal.jpg,https://pbs.twimg.com/profile_images/1457660157429698563/Mg9O7-Kf_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,YannickMOREAU,"{'created_at': 'Sat Jun 25 13:37:49 +0000 2022', 'favorite_count': 11, 'hashtags': [{'text': 'snsm'}, {'text': 'nautisme'}, {'text': 'plaisance'}, {'text': 'pêche'}], 'id': 1540690731689398273, 'id_str': '1540690731689398273', 'lang': 'fr', 'place': {'attributes': {}, 'bounding_box': {'coordinates': [[[-1.8220406, 46.4799007], [-1.7541938, 46.4799007], [-1.7541938, 46.5202662], [-1.8220406, 46.5202662]]], 'type': 'Polygon'}, 'contained_within': [], 'country': 'France', 'country_code': 'FR', 'full_name': ""Les Sables-d'Olonne, France"", 'id': '1e7ee7374f6c2e25', 'name': ""Les Sables-d'Olonne"", 'place_type': 'city', 'url': 'https://api.twitter.com/1.1/geo/id/1e7ee7374f6c2e25.json'}, 'retweet_count': 1, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Honneur à nos sauveteurs en mer !\n\ndont c’est aujourd’hui la journée nationale.\n\n#snsm #nautisme #plaisance #pêche… https://t.co/WPVB77siFS', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540690731689398273', 'url': 'https://t.co/WPVB77siFS'}], 'user_mentions': []}",6214.0,[],True,True,,,True,,
Mon May 05 10:32:58 +0000 2008,Président de Nouvelle Société / Député honoraire Facebook : https://t.co/GKhNjVjlUN,1834.0,61957.0,4769.0,14658057,14658057,830.0,Jean-Chr. Cambadélis,660000,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,,https://pbs.twimg.com/profile_banners/14658057/1644447414,http://pbs.twimg.com/profile_images/1219576290820399109/j_Qzx-zz_normal.jpg,https://pbs.twimg.com/profile_images/1219576290820399109/j_Qzx-zz_normal.jpg,CC3366,FFFFFF,E6F6F9,333333,True,jccambadelis,"{'created_at': 'Fri Jun 24 19:51:46 +0000 2022', 'favorite_count': 6, 'hashtags': [], 'id': 1540422449686364162, 'id_str': '1540422449686364162', 'lang': 'fr', 'media': [{'display_url': 'pic.twitter.com/r5AistFbpI', 'expanded_url': 'https://twitter.com/jccambadelis/status/1540422449686364162/photo/1', 'id': 1540422445294813184, 'media_url': 'http://pbs.twimg.com/media/FWCuDW_WAAABMQS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FWCuDW_WAAABMQS.jpg', 'sizes': {'large': {'h': 1072, 'resize': 'fit', 'w': 2048}, 'medium': {'h': 628, 'resize': 'fit', 'w': 1200}, 'small': {'h': 356, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/r5AistFbpI'}], 'retweet_count': 3, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Je serai demain samedi 25 juin à 18h15 sur @Europe1 https://t.co/r5AistFbpI', 'urls': [], 'user_mentions': [{'id': 34570323, 'id_str': '34570323', 'name': 'Europe 1 🎧🌍📻', 'screen_name': 'Europe1'}]}",15138.0,[],,True,France,https://t.co/UQK4jxAiMO,True,,
Mon Apr 09 15:37:55 +0000 2012,Candidate de la majorité présidentielle pour les #Législatives2022 en Loire-Atlantique #VignobleNantais #circo4410,743.0,6310.0,1443.0,549319211,549319211,231.0,Sophie Errante,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/549319211/1652869577,http://pbs.twimg.com/profile_images/1526864452330610689/LQzhMt5H_normal.jpg,https://pbs.twimg.com/profile_images/1526864452330610689/LQzhMt5H_normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,SophieErrante,"{'created_at': 'Fri Jun 24 20:06:31 +0000 2022', 'favorite_count': 7, 'hashtags': [], 'id': 1540426161720905728, 'id_str': '1540426161720905728', 'lang': 'fr', 'retweet_count': 4, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'text': ""Beaucoup de tristesse ce soir concernant la décision de la Cour Suprême des États-Unis contre le droit à l'avorteme… https://t.co/q3S3v4vYEs"", 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540426161720905728', 'url': 'https://t.co/q3S3v4vYEs'}], 'user_mentions': []}",1441.0,[],,True,"Nantes, France",https://t.co/0rNFtzyclH,True,,
Sun Sep 06 07:19:32 +0000 2009,Ancien vice-président de la commission défense de l’assemblée nationale. #officierdereserve #IHEDN67 #Macron Ltc de réserve opérationnelle en gendarmerie,2657.0,6869.0,574.0,71988580,71988580,235.0,Nicolas Bays 🇫🇷,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/71988580/1498176593,http://pbs.twimg.com/profile_images/1179338327763427328/0exZuR_n_normal.jpg,https://pbs.twimg.com/profile_images/1179338327763427328/0exZuR_n_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,nicolasbays,"{'created_at': 'Fri Jun 24 22:34:15 +0000 2022', 'favorite_count': 2, 'hashtags': [], 'id': 1540463341415837696, 'id_str': '1540463341415837696', 'lang': 'fr', 'quoted_status_id': 1540462053898461184, 'quoted_status_id_str': '1540462053898461184', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Les deux sont un danger camarade… les deux sont excluants https://t.co/RpZI3xcPBl', 'urls': [{'expanded_url': 'https://twitter.com/nicolasbdf/status/1540462053898461184', 'url': 'https://t.co/RpZI3xcPBl'}], 'user_mentions': []}",4576.0,[],True,,Lens - Paris,https://t.co/8PIioweUfU,True,,
Wed Jan 05 07:12:03 +0000 2011,Ecologiste Montpellier,143.0,3297.0,570.0,234272306,234272306,166.0,Jean-Louis Roumégas,F7F5F6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/234272306/1582521815,http://pbs.twimg.com/profile_images/819857062125506560/mjZKNM_u_normal.jpg,https://pbs.twimg.com/profile_images/819857062125506560/mjZKNM_u_normal.jpg,529900,F6F6F7,F6F6F7,333333,True,jlroumegas,"{'created_at': 'Fri Mar 13 19:49:48 +0000 2020', 'hashtags': [], 'id': 1238552861551857671, 'id_str': '1238552861551857671', 'lang': 'fr', 'retweet_count': 5, 'retweeted_status': {'created_at': 'Fri Mar 13 13:02:39 +0000 2020', 'favorite_count': 7, 'hashtags': [], 'id': 1238450399075540992, 'id_str': '1238450399075540992', 'lang': 'fr', 'retweet_count': 5, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': '❗️Sécurité @jlroumegas\nDes travaux d’intérêt général en lien avec la justice pour répondre aux cas où la prison ne… https://t.co/RdAOkQWjPX', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1238450399075540992', 'url': 'https://t.co/RdAOkQWjPX'}], 'user_mentions': [{'id': 234272306, 'id_str': '234272306', 'name': 'Jean-Louis Roumégas', 'screen_name': 'jlroumegas'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @roumegas2020: ❗️Sécurité @jlroumegas\nDes travaux d’intérêt général en lien avec la justice pour répondre aux cas où la prison ne serait…', 'urls': [], 'user_mentions': [{'id': 234272306, 'id_str': '234272306', 'name': 'Jean-Louis Roumégas', 'screen_name': 'jlroumegas'}]}",1052.0,[],,,Montpellier,,,,
Tue Jan 31 14:34:10 +0000 2012,Membre honoraire du parlement . Ancien député de la 11e circonscription des #BDR. Toujours impliqué ds la vie politique aixoise. Membre de la @CNIL depuis 02/19,348.0,4919.0,1428.0,479566469,479566469,114.0,Christian Kert,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/479566469/1552498181,http://pbs.twimg.com/profile_images/1105884033454653440/HWC_phDF_normal.png,https://pbs.twimg.com/profile_images/1105884033454653440/HWC_phDF_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,AvecKert,"{'created_at': 'Tue Feb 02 19:49:59 +0000 2021', 'favorite_count': 3, 'hashtags': [], 'id': 1356691351933435905, 'id_str': '1356691351933435905', 'lang': 'fr', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': 'Découvrez mon dernier article\xa0: 2021, ANNEE NAPOLEON, ON PEUT RENCONTRER L’EMPEREUR A SALON. https://t.co/g3GfUoKaQC via @LinkedIn', 'urls': [{'expanded_url': 'https://www.linkedin.com/pulse/2021-annee-napoleon-peut-rencontrer-lempereur-salon-christian-kert', 'url': 'https://t.co/g3GfUoKaQC'}], 'user_mentions': [{'id': 13058772, 'id_str': '13058772', 'name': 'LinkedIn', 'screen_name': 'LinkedIn'}]}",3052.0,[],True,True,"Bouches du Rhône, PACA",,,,
Thu Aug 27 14:26:07 +0000 2009,Ancienne conseillère départementale de la #Vendée. Ancienne députée. Assistante sociale/pupilles de l’Etat-Handicap-GdV https://t.co/XmQ51nkVQq,1042.0,4209.0,1373.0,69303932,69303932,144.0,Sylviane Bulteau,FF6699,http://abs.twimg.com/images/themes/theme11/bg.gif,https://abs.twimg.com/images/themes/theme11/bg.gif,True,https://pbs.twimg.com/profile_banners/69303932/1498209591,http://pbs.twimg.com/profile_images/1451071727136616448/n90yt5xi_normal.jpg,https://pbs.twimg.com/profile_images/1451071727136616448/n90yt5xi_normal.jpg,B40B43,CC3366,E5507E,362720,True,sylvianebulteau,"{'created_at': 'Sat Jun 25 08:47:48 +0000 2022', 'favorite_count': 1, 'hashtags': [], 'id': 1540617746165207040, 'id_str': '1540617746165207040', 'in_reply_to_screen_name': 'P_GAGNIERE', 'in_reply_to_status_id': 1540262899796660224, 'in_reply_to_user_id': 610095565, 'lang': 'fr', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': '@P_GAGNIERE @LucBroussy @partisocialiste @faureolivier @PJouvet @BorisVallaud @SebVincini @CorinneNara @JeromeGuedj… https://t.co/NYKMs5ImNz', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1540617746165207040', 'url': 'https://t.co/NYKMs5ImNz'}], 'user_mentions': [{'id': 610095565, 'id_str': '610095565', 'name': 'Pierre GAGNIERE', 'screen_name': 'P_GAGNIERE'}, {'id': 299699383, 'id_str': '299699383', 'name': 'Luc Broussy', 'screen_name': 'LucBroussy'}, {'id': 19900973, 'id_str': '19900973', 'name': 'Parti socialiste', 'screen_name': 'partisocialiste'}, {'id': 213754264, 'id_str': '213754264', 'name': 'Olivier Faure', 'screen_name': 'faureolivier'}, {'id': 75271881, 'id_str': '75271881', 'name': 'Pierre Jouvet', 'screen_name': 'PJouvet'}, {'id': 881933353435398145, 'id_str': '881933353435398145', 'name': 'Boris VALLAUD', 'screen_name': 'BorisVallaud'}, {'id': 2304258970, 'id_str': '2304258970', 'name': 'Sébastien Vincini 🌹', 'screen_name': 'SebVincini'}, {'id': 269822892, 'id_str': '269822892', 'name': 'Corinne Narassiguin', 'screen_name': 'CorinneNara'}, {'id': 26725581, 'id_str': '26725581', 'name': 'Jérôme Guedj', 'screen_name': 'JeromeGuedj'}]}",6734.0,[],,True,France,,True,,
Tue Jan 19 08:55:03 +0000 2010,Ex-députée de la Seine-Maritime (2012-2016) et Secrétaire d'Etat aux collectivités territoriales (2016-2017). estellegrelier@yahoo.fr,472.0,5595.0,928.0,106357883,106357883,267.0,Estelle GRELIER,DBE9ED,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,,https://pbs.twimg.com/profile_banners/106357883/1436276030,http://pbs.twimg.com/profile_images/701884324937908224/xd3AVixb_normal.jpg,https://pbs.twimg.com/profile_images/701884324937908224/xd3AVixb_normal.jpg,CC3366,DBE9ED,E6F6F9,333333,True,estellegrelier,"{'created_at': 'Fri Apr 22 19:20:24 +0000 2022', 'hashtags': [], 'id': 1517584120527917056, 'id_str': '1517584120527917056', 'lang': 'fr', 'retweet_count': 43, 'retweeted_status': {'created_at': 'Wed Apr 20 09:16:11 +0000 2022', 'favorite_count': 109, 'hashtags': [], 'id': 1516707291390783490, 'id_str': '1516707291390783490', 'lang': 'fr', 'retweet_count': 43, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': 'On ne veut même pas montrer son visage. On ne veut même pas en faire une caricature. Aucune représentation. Notre s… https://t.co/JOeGulBVBx', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1516707291390783490', 'url': 'https://t.co/JOeGulBVBx'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'text': 'RT @lesinrocks: On ne veut même pas montrer son visage. On ne veut même pas en faire une caricature. Aucune représentation. Notre seule pos…', 'urls': [], 'user_mentions': [{'id': 16097522, 'id_str': '16097522', 'name': 'Les Inrockuptibles', 'screen_name': 'lesinrocks'}]}",4879.0,[],,True,Fécamp / Bolbec,,True,,
Mon Mar 19 13:52:12 +0000 2012,1er Adjoint au Maire de Marseille,365.0,5412.0,267.0,529397593,529397593,121.0,Dominique TIAN,0099B9,http://abs.twimg.com/images/themes/theme4/bg.gif,https://abs.twimg.com/images/themes/theme4/bg.gif,,https://pbs.twimg.com/profile_banners/529397593/1361198834,http://pbs.twimg.com/profile_images/3211902252/918534a6f2e9bedd3e871d6a7c3f2f41_normal.jpeg,https://pbs.twimg.com/profile_images/3211902252/918534a6f2e9bedd3e871d6a7c3f2f41_normal.jpeg,0099B9,5ED4DC,95E8EC,3C3940,True,Dominique_TIAN,"{'created_at': 'Fri Sep 20 09:37:37 +0000 2019', 'hashtags': [], 'id': 1174980927195213824, 'id_str': '1174980927195213824', 'lang': 'fr', 'retweet_count': 8, 'retweeted_status': {'created_at': 'Fri Sep 20 08:37:25 +0000 2019', 'favorite_count': 26, 'hashtags': [], 'id': 1174965774877777921, 'id_str': '1174965774877777921', 'lang': 'fr', 'retweet_count': 8, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'text': '📷 Photo de famille devant le F50 tricolore  🇫🇷  à quelques heures des premières joutes à @marseille !\nShow must go… https://t.co/2openWDAA0', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1174965774877777921', 'url': 'https://t.co/2openWDAA0'}], 'user_mentions': [{'id': 223409548, 'id_str': '223409548', 'name': 'Ville de Marseille', 'screen_name': 'marseille'}]}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': 'RT @SailGPFRA: 📷 Photo de famille devant le F50 tricolore  🇫🇷  à quelques heures des premières joutes à @marseille !\nShow must go on !\n #We…', 'urls': [], 'user_mentions': [{'id': 1039942110424846341, 'id_str': '1039942110424846341', 'name': 'France SailGP Team', 'screen_name': 'SailGPFRA'}, {'id': 223409548, 'id_str': '223409548', 'name': 'Ville de Marseille', 'screen_name': 'marseille'}]}",786.0,[],,True,,http://t.co/nOVXQW8Zc8,True,,
Sun Jan 29 18:35:09 +0000 2012,"Députée #circo6405 de juin 2012 à juin 2017 Conseillère municipale Bayonne, Conseillère communautaire Agglomération Pays basque. Avocate au Barreau de Bayonne",4556.0,8794.0,7875.0,477932128,477932128,206.0,Colette Capdevielle,CD1C2E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/477932128/1498427144,http://pbs.twimg.com/profile_images/863044700718157824/E_TRVRSl_normal.jpg,https://pbs.twimg.com/profile_images/863044700718157824/E_TRVRSl_normal.jpg,ABB8C2,C0DEED,DDEEF6,333333,,c_capdevielle,"{'created_at': 'Fri Jun 24 22:19:38 +0000 2022', 'hashtags': [], 'id': 1540459661144608768, 'id_str': '1540459661144608768', 'in_reply_to_screen_name': 'olivier_mineau', 'in_reply_to_status_id': 1540394656604774401, 'in_reply_to_user_id': 1467149806623674373, 'lang': 'fr', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': '@olivier_mineau @auroreberge Je suis avocate et pas «\xa0soit disante\xa0» j’ai un diplôme et j’exerce depuis très longtemps', 'urls': [], 'user_mentions': [{'id': 1467149806623674373, 'id_str': '1467149806623674373', 'name': '🇫🇷 🇺🇦MINEAU OLIVIER', 'screen_name': 'olivier_mineau'}, {'id': 37509285, 'id_str': '37509285', 'name': 'Aurore Bergé', 'screen_name': 'auroreberge'}]}",9666.0,[],,True,"Bayonne, France",https://t.co/eZrzWvD3t7,,,
Sun Jan 30 11:07:04 +0000 2011,"Égalité, transition écologique, participation citoyenne ! / ancien Deputé et Conseiller départemental de #Vienne38 - Isère / #3808",404.0,11486.0,1098.0,244890770,244890770,226.0,Erwann Binet,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,https://pbs.twimg.com/profile_banners/244890770/1646595088,http://pbs.twimg.com/profile_images/1500535982231334918/tRtae8dW_normal.jpg,https://pbs.twimg.com/profile_images/1500535982231334918/tRtae8dW_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,erwannbinet,"{'created_at': 'Thu May 26 07:42:46 +0000 2022', 'hashtags': [], 'id': 1529729743481872384, 'id_str': '1529729743481872384', 'lang': 'fr', 'retweet_count': 3, 'retweeted_status': {'created_at': 'Wed May 25 11:00:58 +0000 2022', 'favorite_count': 8, 'hashtags': [], 'id': 1529417235294470145, 'id_str': '1529417235294470145', 'lang': 'fr', 'place': {'attributes': {}, 'bounding_box': {'coordinates': [[[4.8793179, 45.7443136], [4.9703789, 45.7443136], [4.9703789, 45.8111622], [4.8793179, 45.8111622]]], 'type': 'Polygon'}, 'contained_within': [], 'country': 'France', 'country_code': 'FR', 'full_name': 'Vaulx-en-Velin, France', 'id': '601e5f6f36161b43', 'name': 'Vaulx-en-Velin', 'place_type': 'city', 'url': 'https://api.twitter.com/1.1/geo/id/601e5f6f36161b43.json'}, 'retweet_count': 3, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'text': '[SEMAINE BLEUE]\nNos seniors et le service des retraités vous invitent à parcourir le plus de km cumulés sur des vél… https://t.co/JZlaiAw606', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1529417235294470145', 'url': 'https://t.co/JZlaiAw606'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'text': 'RT @HeleneGeoffroy: [SEMAINE BLEUE]\nNos seniors et le service des retraités vous invitent à parcourir le plus de km cumulés sur des vélos d…', 'urls': [], 'user_mentions': [{'id': 1513606236, 'id_str': '1513606236', 'name': 'Hélène Geoffroy', 'screen_name': 'HeleneGeoffroy'}]}",6267.0,[],,True,"Vienne, France",https://t.co/fl5htgN821,True,,
Thu Nov 17 16:27:12 +0000 2011,Chevalier de la Légion d’Honneur. Député-Maire Honoraire de Dammarie-Lès-Lys. Ancien Pdt Melun Val de Seine. Président Honoraire de l'AP du Conseil de l'Europe,7738.0,3637.0,2927.0,414886583,414886583,193.0,Jean Claude Mignon,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,,https://pbs.twimg.com/profile_banners/414886583/1472396738,http://pbs.twimg.com/profile_images/765873364661637120/876EL-yc_normal.jpg,https://pbs.twimg.com/profile_images/765873364661637120/876EL-yc_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,JC_Mignon77,"{'created_at': 'Tue Apr 12 12:33:32 +0000 2022', 'hashtags': [], 'id': 1513857849864110087, 'id_str': '1513857849864110087', 'lang': 'fr', 'retweet_count': 910, 'retweeted_status': {'created_at': 'Tue Apr 12 10:59:44 +0000 2022', 'favorite_count': 3317, 'hashtags': [], 'id': 1513834246158405641, 'id_str': '1513834246158405641', 'lang': 'fr', 'retweet_count': 910, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Ce jour est peut-être le dernier d’une longue décomposition politique de la droite dans le conformisme du social-ét… https://t.co/RejoGXeLUd', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1513834246158405641', 'url': 'https://t.co/RejoGXeLUd'}], 'user_mentions': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @davidlisnard: Ce jour est peut-être le dernier d’une longue décomposition politique de la droite dans le conformisme du social-étatisme…', 'urls': [], 'user_mentions': [{'id': 103918784, 'id_str': '103918784', 'name': 'David Lisnard', 'screen_name': 'davidlisnard'}]}",21590.0,[],True,True,Dammarie-Lès-Lys & Barbizon ,https://t.co/Eg22HYOqyX,True,,
Sun Oct 16 15:05:35 +0000 2011,"Maire de @Toulouse, Président de @TlseMetropole 
1er Vice-Président de @France_urbaine",3030.0,29171.0,934.0,392096074,392096074,425.0,Jean-Luc Moudenc,4326E3,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,True,https://pbs.twimg.com/profile_banners/392096074/1621317122,http://pbs.twimg.com/profile_images/1394531196542066689/E5dTKm-T_normal.jpg,https://pbs.twimg.com/profile_images/1394531196542066689/E5dTKm-T_normal.jpg,797FED,FFFFFF,C0DFEC,333333,True,jlmoudenc,"{'created_at': 'Fri Jun 24 19:03:52 +0000 2022', 'favorite_count': 65, 'hashtags': [], 'id': 1540410397978763265, 'id_str': '1540410397978763265', 'lang': 'fr', 'quoted_status_id': 1539986989868613632, 'quoted_status_id_str': '1539986989868613632', 'retweet_count': 11, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'Merci @patrick_baud de faire connaitre la beauté et les curiosités de notre belle ville rose ! https://t.co/GgAwzqY16v', 'urls': [{'expanded_url': 'https://twitter.com/patrick_baud/status/1539986989868613632', 'url': 'https://t.co/GgAwzqY16v'}], 'user_mentions': [{'id': 76890772, 'id_str': '76890772', 'name': 'Patrick Baud', 'screen_name': 'patrick_baud'}]}",11564.0,[],,True,Toulouse,https://t.co/7Y0GzO948Q,True,,
Sat Oct 08 21:37:14 +0000 2011,Vice-Président du Conseil régional @NvelleAquitaine @Elus_PS_NA Ancien Député de #Corrèze #Brive,212.0,5211.0,4258.0,387335648,387335648,165.0,Philippe Nauche,000000,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,,https://pbs.twimg.com/profile_banners/387335648/1571647733,http://pbs.twimg.com/profile_images/866760657684791296/jQk37DC2_normal.jpg,https://pbs.twimg.com/profile_images/866760657684791296/jQk37DC2_normal.jpg,CC3C5E,000000,000000,000000,,PhilippeNauche,"{'created_at': 'Wed Jun 22 08:33:09 +0000 2022', 'hashtags': [{'text': 'JDPlénière'}], 'id': 1539526896626589696, 'id_str': '1539526896626589696', 'lang': 'fr', 'retweet_count': 7, 'retweeted_status': {'created_at': 'Mon Jun 20 09:36:10 +0000 2022', 'favorite_count': 15, 'hashtags': [{'text': 'JDPlénière'}], 'id': 1538817980192247808, 'id_str': '1538817980192247808', 'lang': 'fr', 'retweet_count': 7, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'text': '#JDPlénière: @MartinePinville rappelle au nom des @elus_PS_NA les défis auxquels nous devons faire face, notamment… https://t.co/VESNX4n0uw', 'truncated': True, 'urls': [{'expanded_url': 'https://twitter.com/i/web/status/1538817980192247808', 'url': 'https://t.co/VESNX4n0uw'}], 'user_mentions': [{'id': 874223214, 'id_str': '874223214', 'name': 'Martine Pinville', 'screen_name': 'MartinePinville'}, {'id': 3240356518, 'id_str': '3240356518', 'name': 'PS, PlacePublique & apparentés Nouvelle-Aquitaine', 'screen_name': 'elus_PS_NA'}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'text': 'RT @elus_PS_NA: #JDPlénière: @MartinePinville rappelle au nom des @elus_PS_NA les défis auxquels nous devons faire face, notamment au vu de…', 'urls': [], 'user_mentions': [{'id': 3240356518, 'id_str': '3240356518', 'name': 'PS, PlacePublique & apparentés Nouvelle-Aquitaine', 'screen_name': 'elus_PS_NA'}, {'id': 874223214, 'id_str': '874223214', 'name': 'Martine Pinville', 'screen_name': 'MartinePinville'}, {'id': 3240356518, 'id_str': '3240356518', 'name': 'PS, PlacePublique & apparentés Nouvelle-Aquitaine', 'screen_name': 'elus_PS_NA'}]}",6399.0,[],,,Brive,,True,,
